Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,library
gs_ind_0,Interferon Signaling,1/256,0.9849391827416257,0.9999989353154966,0.35297986058246084,0.005356604620019007,TRIM2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Interleukin-12 Family Signaling,1/53,0.5780118347053599,0.8918771023149604,1.741460576083794,0.9546006580881173,HNRNPDL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Interleukin-12 Signaling,1/44,0.5113237498797236,0.8717401359701435,2.103026897956317,1.4106101876198414,HNRNPDL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Intra-Golgi and Retrograde Golgi-to-ER Traffic,1/194,0.9581195677925926,0.9999989353154966,0.4680370703673882,0.02002388910002762,BICD2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Ion Channel Transport,7/166,0.018155082197973915,0.2574131297355587,2.9168330050196007,11.69301399544358,FKBP1B;ANO5;PLN;RYR1;TRPV4;CLCN1;CASQ1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Ion Homeostasis,8/54,2.231811982357635e-06,9.84477063328868e-05,11.47320844886274,149.2973823437897,ORAI1;FKBP1B;DMPK;STIM1;TNNI3;PLN;RYR1;CASQ1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Ion Transport by P-type ATPases,1/53,0.5780118347053599,0.8918771023149604,1.741460576083794,0.9546006580881173,PLN,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Iron Uptake and Transport,1/57,0.6046628383315927,0.8918771023149604,1.6177387668294794,0.8138589238272984,FLVCR1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,KEAP1-NFE2L2 Pathway,1/113,0.8416858202467306,0.9999989353154966,0.8094229463679565,0.13950280596116651,SRXN1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Keratinization,1/87,0.7577671379805434,0.9604892165293432,1.0545542304839717,0.2925113522499439,DSG2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,L1CAM Interactions,4/113,0.10989658747525445,0.6434122784171518,2.526168620251377,5.578324625135727,NRCAM;DNM2;SCN4A;CNTNAP1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Laminin Interactions,2/30,0.0838431380185818,0.5943879605960174,5.377067412908549,13.328715732578376,LAMA2;ITGA7,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Late SARS-CoV-2 Infection Events,1/68,0.6696197040143306,0.9360528961045396,1.353111563702195,0.5426590785916786,ANO5,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Leishmania Infection,1/237,0.9793861442685671,0.9999989353154966,0.3818285158217901,0.007953215732047422,MYH2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Leishmania Phagocytosis,1/137,0.8931606208213938,0.9999989353154966,0.6660325417962892,0.0752542494538208,MYH2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Long-term Potentiation,2/23,0.05243636396236421,0.5204309123264648,7.131069577210254,21.023498141253015,NEFL;ACTN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Lysosome Vesicle Biogenesis,1/34,0.42485446298641005,0.8600645684078896,2.732619995744293,2.3391462407603534,DNM2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,M Phase,1/340,0.9962578699933317,0.9999989353154966,0.2641328898074022,0.0009902736368203684,TMPO,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MAP2K and MAPK Activation,1/40,0.47840974958458543,0.8628363075718869,2.3166103792312254,1.7080083313194192,VCL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MAPK Family Signaling Cascades,4/301,0.7185490748952856,0.953356950961012,0.918073291172139,0.3034427537530538,DUSP8;VCL;NEFL;ACTN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MAPK1 MAPK3 Signaling,4/265,0.6216164374427298,0.9039623650723946,1.0470166170586033,0.4977852425141539,DUSP8;VCL;NEFL;ACTN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MET Activates PTK2 Signaling,1/30,0.3861429520855973,0.8564176088155425,3.103973212744658,2.953578372441838,LAMA2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MET Promotes Cell Motility,1/40,0.47840974958458543,0.8628363075718869,2.3166103792312254,1.7080083313194192,LAMA2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MHC Class II Antigen Presentation,3/117,0.2921021672597143,0.822443690795082,1.870654483828448,2.302124027168121,RAB7A;HLA-DMB;DNM2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MITF-M-dependent Gene Expression,1/90,0.7693591205449146,0.9604892165293432,1.0190012402007078,0.2671794978674468,HINT1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MITF-M-regulated Melanocyte Development,1/131,0.8821162144231373,0.9999989353154966,0.6969356462298383,0.08741766209375913,HINT1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,1/82,0.7371437825058884,0.953356950961012,1.1196256544175527,0.3414548268936075,PNPLA2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Macroautophagy,3/131,0.3538663224513469,0.8398821036093087,1.6652817615992457,1.729954739611207,MFN2;UVRAG;MTMR14,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Major Pathway of rRNA Processing in the Nucleolus and Cytosol,1/178,0.9455077635088374,0.9999989353154966,0.5107770861421073,0.02862046436094882,RPP14,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Membrane Trafficking,8/603,0.7610035679324022,0.9604892165293432,0.8630363646284943,0.23571010358589078,SYT2;TFG;SBF2;BICD2;BIN1;DNM2;RAB7A;SLC18A3,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Amine-Derived Hormones,1/14,0.20356494840919853,0.7414246286096497,6.7899977370445805,10.808115840090045,TPH1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Amino Acids and Derivatives,3/328,0.9019067808670463,0.9999989353154966,0.6487160804574861,0.06697611528696767,DMGDH;TPH1;CKM,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Carbohydrates,2/260,0.9247989773658767,0.9999989353154966,0.5837318492324366,0.04563550619429393,ENO3;GAA,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Lipids,13/700,0.3400698295460254,0.8352731996206848,1.2049663227564726,1.2996818588178833,PNPLA2;ANKRD1;MTMR2;FHL2;HACD1;DDHD1;MTMR14;SBF2;MTM1;CHAT;RPP14;SPTLC1;INPP5F,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Nitric Oxide NOS3 Activation and Regulation,1/17,0.2414985835424031,0.7731849811801131,5.554341788557674,7.892117986112869,DNM2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Non-Coding RNA,1/53,0.5780118347053599,0.8918771023149604,1.741460576083794,0.9546006580881173,SMN1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Nucleotides,1/90,0.7693591205449146,0.9604892165293432,1.0190012402007078,0.2671794978674468,AMPD1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of Porphyrins,1/28,0.36582490292901465,0.8441052920180989,3.3301610812812443,3.3488115396932874,FLVCR1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Metabolism of RNA,2/705,0.999894605219264,0.9999989353154966,0.2080235689795254,2.1925753890828817e-05,SMN1;RPP14,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Miro GTPase Cycle,1/8,0.12193696513840709,0.6723468772214947,12.226883910386965,25.72843326957518,MFN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Mitochondrial Protein Import,1/61,0.6296370858144409,0.9089669929757564,1.5103768662368922,0.6987179792848796,CHCHD10,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Mitophagy,1/37,0.4522836343133606,0.8600645684078896,2.507518901877633,1.98958030703538,MFN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Mitotic Anaphase,1/213,0.9693738124628664,0.9999989353154966,0.42564274589672935,0.013239604887170422,TMPO,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Mitotic Metaphase and Anaphase,1/214,0.969874479802987,0.9999989353154966,0.42362048488722054,0.012957965241238439,TMPO,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Mitotic Prophase,1/89,0.7655578572227957,0.9604892165293432,1.0305844178259518,0.27532112786281804,TMPO,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Muscle Contraction,35/192,5.116076869980531e-27,1.0155412586911354e-24,15.834793050395888,958.5973528520087,FKBP1B;STIM1;TNNI3;TPM1;NEB;DES;SCN4A;MYL2;CASQ1;ACTN2;ORAI1;ACTN3;CAV3;ACTA1;DMD;ACTC1;PLN;RYR1;DMPK;KCNE3;VCL;TRIM72;TPM3;MYBPC2;TNNT1;TPM2;MYBPC1;TNNT2;MYBPC3;TTN;MYH6;TCAP;TNNC1;DYSF;MYH8,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NCAM Signaling for Neurite Out-Growth,2/62,0.2640011719809871,0.7874301649368675,2.5275904612212474,3.366249365475333,COL6A3;CACNA1S,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NCAM1 Interactions,2/41,0.1412145545193676,0.7176240941298376,3.8768087805130595,7.5887558097932475,COL6A3;CACNA1S,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NFE2L2 Regulating Anti-Oxidant Detoxification Enzymes,1/19,0.26578247380740616,0.7874301649368675,4.953211867672152,6.563387480572783,SRXN1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NGF-stimulated Transcription,3/37,0.021483605284276355,0.2842997099285904,6.241734368955153,23.971163504604164,TPH1;DNM2;EGR2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NOSTRIN Mediated eNOS Trafficking,1/5,0.07805066037014591,0.5846436257914703,20.382213170400544,51.98273881250738,DNM2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NOTCH2 Activation and Transmission of Signal to the Nucleus,1/23,0.3120516393824864,0.8314328998885879,4.071554650373388,4.74167796267216,PSEN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NOTCH3 Activation and Transmission of Signal to the Nucleus,1/25,0.334085332228262,0.8324689873678326,3.738684068332017,4.0989393018242835,PSEN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NOTCH4 Activation and Transmission of Signal to the Nucleus,1/11,0.16374229764191228,0.722285468487102,8.731742798952576,15.79975192380056,PSEN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NRAGE Signals Death Through JNK,3/59,0.06966616433676301,0.5846436257914703,3.8057276807617524,10.138612773186743,FGD4;PLEKHG5;ARHGEF10,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NRIF Signals Cell Death From the Nucleus,1/16,0.2290583309623265,0.7731849811801131,5.913080612311937,8.714571592611058,PSEN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Na+ Cl- Dependent Neurotransmitter Transporters,1/18,0.25373889766261887,0.7874301649368675,5.236601687518185,7.181734779855159,SLC6A6,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neddylation,4/223,0.4855876001490285,0.8628363075718869,1.2509076391987413,0.9036501428856711,GAN;DCAF8;KBTBD13;KLHL41,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Negative Regulation of MAPK Pathway,1/42,0.49513381153431313,0.8687065570663843,2.2046720486835323,1.5497240087724935,DUSP8,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Negative Regulation of NMDA Receptor-Mediated Neuronal Transmission,2/20,0.04063270885371379,0.46089101185498216,8.289117338197093,26.55155062414696,NEFL;ACTN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nephrin Family Interactions,2/22,0.048378722544885705,0.49810311680511743,7.47942540775101,22.652899672354785,ACTN3;ACTN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nervous System Development,13/541,0.09919446314471926,0.6434122784171518,1.5848761899359627,3.662130749313874,MYH14;PMP22;CACNA1S;PSEN2;NRCAM;PRX;MPZ;COL6A3;CNTNAP1;LAMA2;DNM2;EGR2;SCN4A,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neurexins and Neuroligins,1/46,0.5269965557502128,0.8717401359701435,2.0103175846556702,1.2877315771704672,SYT2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neurofascin Interactions,2/7,0.005151940846632425,0.09296911436877603,27.90574456218628,147.01811598210315,NRCAM;CNTNAP1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neuronal System,17/363,8.613298945506166e-05,0.0021371748008537175,3.228252019101692,30.215205923222452,CHRNA2;CHRNA6;SYT2;SLC5A7;CHRND;CHRNB4;CHAT;CHRNE;CHRNB3;CHRNA5;CHRNA3;GABRA3;CHRNA1;SLC18A3;ACTN2;CHRNB2;NEFL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neurotoxicity of Clostridium Toxins,1/10,0.15003224134200635,0.7176240941298376,9.651516775645836,18.308011063436417,SYT2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neurotransmitter Receptors and Postsynaptic Signal Transmission,13/190,1.2837225805308648e-05,0.00042469822039229447,4.833241849383238,54.43758275365489,CHRNA2;CHRNA6;CHRND;CHRNB4;CHRNE;CHRNB3;CHRNA5;CHRNA3;GABRA3;CHRNA1;NEFL;ACTN2;CHRNB2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neurotransmitter Release Cycle,3/51,0.04893204422015007,0.49810311680511743,4.43584749888863,13.38438377838306,SLC18A3;SLC5A7;CHAT,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Neutrophil Degranulation,4/428,0.917563123515406,0.9999989353154966,0.6378565443881826,0.054877287396881656,CHRNB4;GAA;VCL;RAB7A,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Non-integrin membrane-ECM Interactions,2/58,0.2400602547408003,0.7731849811801131,2.707258808838699,3.8628937221111777,LAMA2;DMD,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Noncanonical Activation of NOTCH3,1/8,0.12193696513840709,0.6723468772214947,12.226883910386965,25.72843326957518,PSEN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nonhomologous End-Joining (NHEJ),1/37,0.4522836343133606,0.8600645684078896,2.507518901877633,1.98958030703538,TDP1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,NrCAM Interactions,1/7,0.10754440739747216,0.6434122784171518,14.108882970390098,31.460712791659123,NRCAM,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nuclear Envelope (NE) Reassembly,1/68,0.6696197040143306,0.9360528961045396,1.353111563702195,0.5426590785916786,TMPO,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nuclear Envelope Breakdown,1/53,0.5780118347053599,0.8918771023149604,1.741460576083794,0.9546006580881173,TMPO,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nuclear Events (Kinase and Transcription Factor Activation),3/59,0.06966616433676301,0.5846436257914703,3.8057276807617524,10.138612773186743,TPH1;DNM2;EGR2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nuclear Events Mediated by NFE2L2,1/87,0.7577671379805434,0.9604892165293432,1.0545542304839717,0.2925113522499439,SRXN1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nuclear Signaling by ERBB4,1/32,0.4058126020192864,0.8569553351151952,2.906507613228591,2.621273993000981,PSEN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Nucleotide Salvage,1/21,0.28929195979535716,0.822443690795082,4.469375589886245,5.543450833492692,AMPD1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,O-linked Glycosylation,1/102,0.8104574558233509,0.9930605245736738,0.8978058250479066,0.18867966743554873,GALNT8,Module11,Reactome_Pathways_2024_Human
gs_ind_0,O-linked Glycosylation of Mucins,1/57,0.6046628383315927,0.8918771023149604,1.6177387668294794,0.8138589238272984,GALNT8,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Olfactory Signaling Pathway,1/23,0.3120516393824864,0.8314328998885879,4.071554650373388,4.74167796267216,REEP1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Oncogenic MAPK Signaling,2/81,0.37633913523225065,0.8441052920180989,1.9210685393113915,1.8773922521015005,DUSP8;VCL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,P75 NTR Receptor-Mediated Signalling,4/98,0.07385327162520981,0.5846436257914703,2.930093274423171,7.634870705033224,FGD4;PLEKHG5;ARHGEF10;PSEN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,PI Metabolism,5/78,0.008492585596711755,0.1404815200789403,4.6300052111942085,22.078465886141977,MTMR2;MTMR14;SBF2;MTM1;INPP5F,Module11,Reactome_Pathways_2024_Human
gs_ind_0,PINK1-PRKN Mediated Mitophagy,1/31,0.3960575232750753,0.8569553351151952,3.0020032720109513,2.780442874601839,MFN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,PPARA Activates Gene Expression,2/115,0.5559051757194807,0.8918771023149604,1.342531282938299,0.7882773742479686,ANKRD1;FHL2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF,1/45,0.5192237536603365,0.8717401359701435,2.0556305636284584,1.347302132545252,VCL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Parasite Infection,1/137,0.8931606208213938,0.9999989353154966,0.6660325417962892,0.0752542494538208,MYH2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Parasitic Infection Pathways,1/237,0.9793861442685671,0.9999989353154966,0.3818285158217901,0.007953215732047422,MYH2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Peptide Ligand-Binding Receptors,1/146,0.9078245582283595,0.9999989353154966,0.6244567157284734,0.06038754770094393,KEL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Phase 0 - Rapid Depolarisation,1/28,0.36582490292901465,0.8441052920180989,3.3301610812812443,3.3488115396932874,SCN4A,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Phase 2 - Plateau Phase,1/13,0.1905051548689148,0.7414246286096497,7.333686354378819,12.159809519814274,KCNE3,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Phase 3 - Rapid Repolarisation,1/9,0.13609834365908835,0.7176240941298376,10.787708158619864,21.514762853450392,KCNE3,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Phospholipid Metabolism,8/192,0.012748202370053781,0.19014356674628416,2.864964519666161,12.498020969471922,PNPLA2;MTMR2;DDHD1;MTMR14;SBF2;MTM1;CHAT;INPP5F,Module11,Reactome_Pathways_2024_Human
gs_ind_0,"Platelet Activation, Signaling and Aggregation",4/248,0.5692403573151399,0.8918771023149604,1.1211055594206565,0.6316897453109693,RAPGEF4;TTN;ACTN2;VCL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Platelet Aggregation (Plug Formation),1/39,0.4698419610160628,0.8628363075718869,2.376940778162774,1.7954433572516437,RAPGEF4,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Platelet Calcium Homeostasis,2/28,0.07437854126468656,0.5846436257914703,5.783655515684686,15.029336677538877,STIM1;ORAI1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Platelet Degranulation,3/117,0.2921021672597143,0.822443690795082,1.870654483828448,2.302124027168121,TTN;ACTN2;VCL,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Platelet Homeostasis,2/86,0.40487255430198205,0.8569553351151952,1.8067908181169154,1.6336694377453187,STIM1;ORAI1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Post NMDA Receptor Activation Events,2/74,0.33550387400214915,0.8324689873678326,2.1075382554121713,2.3016884218264977,NEFL;ACTN2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Post-translational Modification Synthesis of GPI-anchored Proteins,1/66,0.6586564244823927,0.9338807161411068,1.3946145115903048,0.5823258069426549,DPM3,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Post-translational Protein Modification,14/1308,0.9655442733554719,0.9999989353154966,0.6610656333453777,0.0231791576935183,PNPLA2;DOLK;KBTBD13;KLHL41;TFG;GAN;NAGK;GNE;GALNT8;USP19;DPM3;RAB7A;GFPT1;DCAF8,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Post-translational Protein Phosphorylation,1/105,0.819536788180072,0.9999989353154966,0.8718560890283475,0.17351330339213908,PNPLA2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Postsynaptic Nicotinic Acetylcholine Receptors,10/14,9.335548961466007e-16,7.412425875404009e-14,148.10500352360816,5125.54863485802,CHRNA2;CHRNA6;CHRND;CHRNB4;CHRNB3;CHRNE;CHRNA5;CHRNA1;CHRNA3;CHRNB2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Potential Therapeutics for SARS,1/161,0.9279441192396615,0.9999989353154966,0.5655252488722234,0.04229210694313841,SIGMAR1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Presynaptic Nicotinic Acetylcholine Receptors,10/12,6.332185643259132e-17,8.379592334579584e-15,266.6245243128964,9944.641794077519,CHRNA2;CHRNA6;CHRND;CHRNB4;CHRNB3;CHRNE;CHRNA5;CHRNA1;CHRNA3;CHRNB2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Prevention of Phagosomal-Lysosomal Fusion,1/10,0.15003224134200635,0.7176240941298376,9.651516775645836,18.308011063436417,RAB7A,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Programmed Cell Death,1/192,0.956717904212446,0.9999989353154966,0.47298899778254005,0.020928203196587582,DSG2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Protein Localization,2/154,0.7131181545152795,0.953356950961012,0.9965805089007341,0.3369519998534971,GDAP1;CHCHD10,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Protein-protein Interactions at Synapses,1/73,0.6955177951591338,0.9521398782006073,1.2593721469204298,0.4572763664521871,SYT2,Module11,Reactome_Pathways_2024_Human
gs_ind_0,Purine Salvage,1/13,0.1905051548689148,0.7414246286096497,7.333686354378819,12.159809519814274,AMPD1,Module11,Reactome_Pathways_2024_Human
gs_ind_0,RAB GEFs Exchange GTP for GDP on RABs,2/85,0.3992140395015434,0.8569553351151952,1.828551485985085,1.6790812369565467,SBF2;RAB7A,Module11,Reactome_Pathways_2024_Human
